image,stype,true_n,variant,total_area_px,framing,rep,guess,latency_s,error
dot_tA_n08_v0_s71.png,A,8,0,9233.1,objects,2,7,0.62,
dot_tA_n08_v0_s71.png,A,8,0,9233.1,objects,3,7,0.53,
dot_tA_n08_v0_s71.png,A,8,0,9233.1,objects,4,7,1.56,
dot_tA_n08_v1_s71.png,A,8,1,8677.1,objects,0,,0.79,
dot_tA_n08_v1_s71.png,A,8,1,8677.1,objects,1,,0.57,
dot_tA_n08_v1_s71.png,A,8,1,8677.1,objects,2,7,0.99,
dot_tA_n08_v1_s71.png,A,8,1,8677.1,objects,3,,0.63,
dot_tA_n08_v1_s71.png,A,8,1,8677.1,objects,4,7,1.6,
dot_tA_n08_v2_s71.png,A,8,2,11360.0,objects,0,7,0.79,
dot_tA_n08_v2_s71.png,A,8,2,11360.0,objects,1,8,1.04,
dot_tA_n08_v2_s71.png,A,8,2,11360.0,objects,2,,3.4,
dot_tA_n08_v2_s71.png,A,8,2,11360.0,objects,3,8,0.53,
dot_tA_n08_v2_s71.png,A,8,2,11360.0,objects,4,,2.43,
dot_tA_n08_v3_s71.png,A,8,3,7828.8,objects,0,,1.23,
dot_tA_n08_v3_s71.png,A,8,3,7828.8,objects,1,,1.29,
dot_tA_n08_v3_s71.png,A,8,3,7828.8,objects,2,,2.32,
dot_tA_n08_v3_s71.png,A,8,3,7828.8,objects,3,,0.56,
dot_tA_n08_v3_s71.png,A,8,3,7828.8,objects,4,9,0.53,
dot_tA_n08_v4_s71.png,A,8,4,15576.0,objects,0,7,0.58,
dot_tA_n08_v4_s71.png,A,8,4,15576.0,objects,1,,0.6,
dot_tA_n08_v4_s71.png,A,8,4,15576.0,objects,2,,0.59,
dot_tA_n08_v4_s71.png,A,8,4,15576.0,objects,3,,0.5,
dot_tA_n08_v4_s71.png,A,8,4,15576.0,objects,4,7,2.37,
dot_tA_n08_v5_s71.png,A,8,5,15758.2,objects,0,8,2.04,
dot_tA_n08_v5_s71.png,A,8,5,15758.2,objects,1,8,1.52,
dot_tA_n08_v5_s71.png,A,8,5,15758.2,objects,2,,0.55,
dot_tA_n08_v5_s71.png,A,8,5,15758.2,objects,3,,0.53,
dot_tA_n08_v5_s71.png,A,8,5,15758.2,objects,4,7,4.46,
dot_tA_n08_v6_s71.png,A,8,6,12044.9,objects,0,,0.83,
dot_tA_n08_v6_s71.png,A,8,6,12044.9,objects,1,9,1.06,
dot_tA_n08_v6_s71.png,A,8,6,12044.9,objects,2,8,6.08,
dot_tA_n08_v6_s71.png,A,8,6,12044.9,objects,3,,0.54,
dot_tA_n08_v6_s71.png,A,8,6,12044.9,objects,4,,1.79,
dot_tA_n08_v7_s71.png,A,8,7,12673.2,objects,0,,0.43,
dot_tA_n08_v7_s71.png,A,8,7,12673.2,objects,1,8,0.82,
dot_tA_n08_v7_s71.png,A,8,7,12673.2,objects,2,,0.52,
dot_tA_n08_v7_s71.png,A,8,7,12673.2,objects,3,9,0.83,
dot_tA_n08_v7_s71.png,A,8,7,12673.2,objects,4,,0.53,
dot_tA_n08_v8_s71.png,A,8,8,15167.6,objects,0,,3.32,
dot_tA_n08_v8_s71.png,A,8,8,15167.6,objects,1,,0.81,
dot_tA_n08_v8_s71.png,A,8,8,15167.6,objects,2,,0.58,
dot_tA_n08_v8_s71.png,A,8,8,15167.6,objects,3,,0.78,
dot_tA_n08_v8_s71.png,A,8,8,15167.6,objects,4,7,3.06,
dot_tA_n08_v9_s71.png,A,8,9,11482.5,objects,0,7,0.59,
dot_tA_n08_v9_s71.png,A,8,9,11482.5,objects,1,12,4.67,
dot_tA_n08_v9_s71.png,A,8,9,11482.5,objects,2,,0.52,
dot_tA_n08_v9_s71.png,A,8,9,11482.5,objects,3,8,0.55,
dot_tA_n08_v9_s71.png,A,8,9,11482.5,objects,4,8,0.79,
dot_tA_n09_v0_s71.png,A,9,0,15905.9,objects,0,8,0.81,
dot_tA_n09_v0_s71.png,A,9,0,15905.9,objects,1,4,8.6,
dot_tA_n09_v0_s71.png,A,9,0,15905.9,objects,2,7,3.29,
dot_tA_n09_v0_s71.png,A,9,0,15905.9,objects,3,2,2.04,
dot_tA_n09_v0_s71.png,A,9,0,15905.9,objects,4,,0.52,
dot_tA_n09_v1_s71.png,A,9,1,19151.1,objects,0,9,2.46,
dot_tA_n09_v1_s71.png,A,9,1,19151.1,objects,1,,0.52,
dot_tA_n09_v1_s71.png,A,9,1,19151.1,objects,2,8,6.55,
dot_tA_n09_v1_s71.png,A,9,1,19151.1,objects,3,9,5.82,
dot_tA_n09_v1_s71.png,A,9,1,19151.1,objects,4,,0.98,
dot_tA_n09_v2_s71.png,A,9,2,11272.0,objects,0,9,1.11,
dot_tA_n09_v2_s71.png,A,9,2,11272.0,objects,1,,0.53,
dot_tA_n09_v2_s71.png,A,9,2,11272.0,objects,2,,1.64,
dot_tA_n09_v2_s71.png,A,9,2,11272.0,objects,3,,0.48,
dot_tA_n09_v2_s71.png,A,9,2,11272.0,objects,4,,2.13,
dot_tA_n09_v3_s71.png,A,9,3,9952.6,objects,0,9,0.63,
dot_tA_n09_v3_s71.png,A,9,3,9952.6,objects,1,,0.83,
dot_tA_n09_v3_s71.png,A,9,3,9952.6,objects,2,9,0.57,
dot_tA_n09_v3_s71.png,A,9,3,9952.6,objects,3,8,0.56,
dot_tA_n09_v3_s71.png,A,9,3,9952.6,objects,4,2,2.06,
dot_tA_n09_v4_s71.png,A,9,4,15742.5,objects,0,,0.62,
dot_tA_n09_v4_s71.png,A,9,4,15742.5,objects,1,7,3.33,
dot_tA_n09_v4_s71.png,A,9,4,15742.5,objects,2,,0.94,
dot_tA_n09_v4_s71.png,A,9,4,15742.5,objects,3,,0.78,
dot_tA_n09_v4_s71.png,A,9,4,15742.5,objects,4,,1.54,
dot_tA_n09_v5_s71.png,A,9,5,13288.9,objects,0,,0.78,
dot_tA_n09_v5_s71.png,A,9,5,13288.9,objects,1,9,0.6,
dot_tA_n09_v5_s71.png,A,9,5,13288.9,objects,2,8,0.81,
dot_tA_n09_v5_s71.png,A,9,5,13288.9,objects,3,6,3.53,
dot_tA_n09_v5_s71.png,A,9,5,13288.9,objects,4,,1.02,
dot_tA_n09_v6_s71.png,A,9,6,10976.7,objects,0,,0.99,
dot_tA_n09_v6_s71.png,A,9,6,10976.7,objects,1,10,3.88,
dot_tA_n09_v6_s71.png,A,9,6,10976.7,objects,2,,1.44,
dot_tA_n09_v6_s71.png,A,9,6,10976.7,objects,3,8,0.52,
dot_tA_n09_v6_s71.png,A,9,6,10976.7,objects,4,,0.96,
dot_tA_n09_v7_s71.png,A,9,7,14064.9,objects,0,7,1.02,
dot_tA_n09_v7_s71.png,A,9,7,14064.9,objects,1,100,8.48,
dot_tA_n09_v7_s71.png,A,9,7,14064.9,objects,2,,0.67,
dot_tA_n09_v7_s71.png,A,9,7,14064.9,objects,3,,0.95,
dot_tA_n09_v7_s71.png,A,9,7,14064.9,objects,4,25,8.4,
dot_tA_n09_v8_s71.png,A,9,8,10910.8,objects,0,,0.93,
dot_tA_n09_v8_s71.png,A,9,8,10910.8,objects,1,2,2.85,
dot_tA_n09_v8_s71.png,A,9,8,10910.8,objects,2,,0.52,
dot_tA_n09_v8_s71.png,A,9,8,10910.8,objects,3,9,0.73,
dot_tA_n09_v8_s71.png,A,9,8,10910.8,objects,4,9,0.53,
dot_tA_n09_v9_s71.png,A,9,9,13760.2,objects,0,,0.77,
dot_tA_n09_v9_s71.png,A,9,9,13760.2,objects,1,,0.64,
dot_tA_n09_v9_s71.png,A,9,9,13760.2,objects,2,9,3.36,
dot_tA_n09_v9_s71.png,A,9,9,13760.2,objects,3,10,0.82,
dot_tA_n09_v9_s71.png,A,9,9,13760.2,objects,4,8,1.12,
dot_tA_n10_v0_s71.png,A,10,0,12280.5,objects,0,9,1.21,
dot_tA_n10_v0_s71.png,A,10,0,12280.5,objects,1,,0.59,
dot_tA_n10_v0_s71.png,A,10,0,12280.5,objects,2,9,1.42,
dot_tA_n10_v0_s71.png,A,10,0,12280.5,objects,3,,0.56,
dot_tA_n10_v0_s71.png,A,10,0,12280.5,objects,4,,0.78,
dot_tA_n10_v1_s71.png,A,10,1,14690.1,objects,0,,2.25,
dot_tA_n10_v1_s71.png,A,10,1,14690.1,objects,1,8,1.5,
dot_tA_n10_v1_s71.png,A,10,1,14690.1,objects,2,9,0.87,
dot_tA_n10_v1_s71.png,A,10,1,14690.1,objects,3,9,5.88,
dot_tA_n10_v1_s71.png,A,10,1,14690.1,objects,4,9,2.26,
dot_tA_n10_v2_s71.png,A,10,2,12971.6,objects,0,7,2.02,
dot_tA_n10_v2_s71.png,A,10,2,12971.6,objects,1,10,1.63,
dot_tA_n10_v2_s71.png,A,10,2,12971.6,objects,2,9,0.52,
dot_tA_n10_v2_s71.png,A,10,2,12971.6,objects,3,10,0.66,
dot_tA_n10_v2_s71.png,A,10,2,12971.6,objects,4,3,1.4,
dot_tA_n10_v3_s71.png,A,10,3,17784.6,objects,0,,1.25,
dot_tA_n10_v3_s71.png,A,10,3,17784.6,objects,1,12,3.87,
dot_tA_n10_v3_s71.png,A,10,3,17784.6,objects,2,10,1.74,
dot_tA_n10_v3_s71.png,A,10,3,17784.6,objects,3,,0.99,
dot_tA_n10_v3_s71.png,A,10,3,17784.6,objects,4,9,1.36,
dot_tA_n10_v4_s71.png,A,10,4,17124.8,objects,0,,3.79,
dot_tA_n10_v4_s71.png,A,10,4,17124.8,objects,1,9,3.71,
dot_tA_n10_v4_s71.png,A,10,4,17124.8,objects,2,9,1.58,
dot_tA_n10_v4_s71.png,A,10,4,17124.8,objects,3,9,0.64,
dot_tA_n10_v4_s71.png,A,10,4,17124.8,objects,4,9,1.33,
dot_tA_n10_v5_s71.png,A,10,5,15777.1,objects,0,9,0.64,
dot_tA_n10_v5_s71.png,A,10,5,15777.1,objects,1,10,3.49,
dot_tA_n10_v5_s71.png,A,10,5,15777.1,objects,2,10,0.58,
dot_tA_n10_v5_s71.png,A,10,5,15777.1,objects,3,11,0.86,
dot_tA_n10_v5_s71.png,A,10,5,15777.1,objects,4,10,1.07,
dot_tA_n10_v6_s71.png,A,10,6,15717.4,objects,0,8,3.29,
dot_tA_n10_v6_s71.png,A,10,6,15717.4,objects,1,9,0.73,
dot_tA_n10_v6_s71.png,A,10,6,15717.4,objects,2,9,2.71,
dot_tA_n10_v6_s71.png,A,10,6,15717.4,objects,3,,0.5,
dot_tA_n10_v6_s71.png,A,10,6,15717.4,objects,4,8,1.8,
dot_tA_n10_v7_s71.png,A,10,7,10650.0,objects,0,10,1.6,
dot_tA_n10_v7_s71.png,A,10,7,10650.0,objects,1,12,1.16,
dot_tA_n10_v7_s71.png,A,10,7,10650.0,objects,2,10,0.51,
dot_tA_n10_v7_s71.png,A,10,7,10650.0,objects,3,10,3.11,
dot_tA_n10_v7_s71.png,A,10,7,10650.0,objects,4,9,1.61,
dot_tA_n10_v8_s71.png,A,10,8,13653.4,objects,0,10,0.63,
dot_tA_n10_v8_s71.png,A,10,8,13653.4,objects,1,9,0.58,
dot_tA_n10_v8_s71.png,A,10,8,13653.4,objects,2,,0.77,
dot_tA_n10_v8_s71.png,A,10,8,13653.4,objects,3,,1.19,
dot_tA_n10_v8_s71.png,A,10,8,13653.4,objects,4,10,3.2,
dot_tA_n10_v9_s71.png,A,10,9,15742.5,objects,0,11,2.55,
dot_tA_n10_v9_s71.png,A,10,9,15742.5,objects,1,,0.56,
dot_tA_n10_v9_s71.png,A,10,9,15742.5,objects,2,10,0.68,
dot_tA_n10_v9_s71.png,A,10,9,15742.5,objects,3,10,1.24,
dot_tA_n10_v9_s71.png,A,10,9,15742.5,objects,4,,0.54,
dot_tA_n12_v0_s71.png,A,12,0,16012.7,objects,0,10,9.48,
dot_tA_n12_v0_s71.png,A,12,0,16012.7,objects,1,12,3.43,
dot_tA_n12_v0_s71.png,A,12,0,16012.7,objects,2,,0.51,
dot_tA_n12_v0_s71.png,A,12,0,16012.7,objects,3,,0.67,
dot_tA_n12_v0_s71.png,A,12,0,16012.7,objects,4,11,0.8,
dot_tA_n12_v1_s71.png,A,12,1,17602.3,objects,0,11,0.78,
dot_tA_n12_v1_s71.png,A,12,1,17602.3,objects,1,12,0.95,
dot_tA_n12_v1_s71.png,A,12,1,17602.3,objects,2,10,0.56,
dot_tA_n12_v1_s71.png,A,12,1,17602.3,objects,3,18,0.86,
dot_tA_n12_v1_s71.png,A,12,1,17602.3,objects,4,13,0.87,
dot_tA_n12_v2_s71.png,A,12,2,20825.6,objects,0,13,0.8,
dot_tA_n12_v2_s71.png,A,12,2,20825.6,objects,1,11,0.56,
dot_tA_n12_v2_s71.png,A,12,2,20825.6,objects,2,12,0.63,
dot_tA_n12_v2_s71.png,A,12,2,20825.6,objects,3,-5,7.86,
dot_tA_n12_v2_s71.png,A,12,2,20825.6,objects,4,12,1.02,
dot_tA_n12_v3_s71.png,A,12,3,23791.3,objects,0,3,9.25,
dot_tA_n12_v3_s71.png,A,12,3,23791.3,objects,1,11,0.68,
dot_tA_n12_v3_s71.png,A,12,3,23791.3,objects,2,10,0.73,
dot_tA_n12_v3_s71.png,A,12,3,23791.3,objects,3,,0.51,
dot_tA_n12_v3_s71.png,A,12,3,23791.3,objects,4,10,3.15,
dot_tA_n12_v4_s71.png,A,12,4,19531.3,objects,0,100,8.23,
dot_tA_n12_v4_s71.png,A,12,4,19531.3,objects,1,,3.86,
dot_tA_n12_v4_s71.png,A,12,4,19531.3,objects,2,12,0.87,
dot_tA_n12_v4_s71.png,A,12,4,19531.3,objects,3,13,0.56,
dot_tA_n12_v4_s71.png,A,12,4,19531.3,objects,4,,2.24,
dot_tA_n12_v5_s71.png,A,12,5,23712.7,objects,0,10,0.68,
dot_tA_n12_v5_s71.png,A,12,5,23712.7,objects,1,10,0.51,
dot_tA_n12_v5_s71.png,A,12,5,23712.7,objects,2,11,0.47,
dot_tA_n12_v5_s71.png,A,12,5,23712.7,objects,3,12,0.64,
dot_tA_n12_v5_s71.png,A,12,5,23712.7,objects,4,,0.56,
dot_tA_n12_v6_s71.png,A,12,6,28390.6,objects,0,5,4.08,
dot_tA_n12_v6_s71.png,A,12,6,28390.6,objects,1,,0.74,
dot_tA_n12_v6_s71.png,A,12,6,28390.6,objects,2,12,0.68,
dot_tA_n12_v6_s71.png,A,12,6,28390.6,objects,3,10,1.58,
dot_tA_n12_v6_s71.png,A,12,6,28390.6,objects,4,10,0.85,
dot_tA_n12_v7_s71.png,A,12,7,18972.1,objects,0,,0.64,
dot_tA_n12_v7_s71.png,A,12,7,18972.1,objects,1,13,0.71,
dot_tA_n12_v7_s71.png,A,12,7,18972.1,objects,2,1,1.9,
dot_tA_n12_v7_s71.png,A,12,7,18972.1,objects,3,12,0.52,
dot_tA_n12_v7_s71.png,A,12,7,18972.1,objects,4,11,0.61,
dot_tA_n12_v8_s71.png,A,12,8,18368.9,objects,0,1,2.72,
dot_tA_n12_v8_s71.png,A,12,8,18368.9,objects,1,12,0.69,
dot_tA_n12_v8_s71.png,A,12,8,18368.9,objects,2,,0.9,
dot_tA_n12_v8_s71.png,A,12,8,18368.9,objects,3,11,5.91,
dot_tA_n12_v8_s71.png,A,12,8,18368.9,objects,4,14,0.55,
dot_tA_n12_v9_s71.png,A,12,9,19864.3,objects,0,11,0.54,
dot_tA_n12_v9_s71.png,A,12,9,19864.3,objects,1,,1.38,
dot_tA_n12_v9_s71.png,A,12,9,19864.3,objects,2,10,0.56,
dot_tA_n12_v9_s71.png,A,12,9,19864.3,objects,3,10,0.59,
dot_tA_n12_v9_s71.png,A,12,9,19864.3,objects,4,13,3.39,
dot_tA_n15_v0_s71.png,A,15,0,19886.3,objects,0,15,2.63,
dot_tA_n15_v0_s71.png,A,15,0,19886.3,objects,1,4,2.65,
dot_tA_n15_v0_s71.png,A,15,0,19886.3,objects,2,,2.99,
dot_tA_n15_v0_s71.png,A,15,0,19886.3,objects,3,14,0.54,
dot_tA_n15_v0_s71.png,A,15,0,19886.3,objects,4,14,0.63,
dot_tA_n15_v1_s71.png,A,15,1,20018.2,objects,0,15,1.01,
dot_tA_n15_v1_s71.png,A,15,1,20018.2,objects,1,16,0.65,
dot_tA_n15_v1_s71.png,A,15,1,20018.2,objects,2,15,0.6,
dot_tA_n15_v1_s71.png,A,15,1,20018.2,objects,3,16,0.74,
dot_tA_n15_v1_s71.png,A,15,1,20018.2,objects,4,,0.56,
dot_tA_n15_v2_s71.png,A,15,2,28968.6,objects,0,13,0.6,
dot_tA_n15_v2_s71.png,A,15,2,28968.6,objects,1,14,0.55,
dot_tA_n15_v2_s71.png,A,15,2,28968.6,objects,2,14,2.22,
dot_tA_n15_v2_s71.png,A,15,2,28968.6,objects,3,13,0.57,
dot_tA_n15_v2_s71.png,A,15,2,28968.6,objects,4,15,1.36,
dot_tA_n15_v3_s71.png,A,15,3,25371.5,objects,0,15,1.03,
dot_tA_n15_v3_s71.png,A,15,3,25371.5,objects,1,13,0.53,
dot_tA_n15_v3_s71.png,A,15,3,25371.5,objects,2,13,0.64,
dot_tA_n15_v3_s71.png,A,15,3,25371.5,objects,3,3,8.71,
dot_tA_n15_v3_s71.png,A,15,3,25371.5,objects,4,13,0.66,
dot_tA_n15_v4_s71.png,A,15,4,22336.7,objects,0,13,3.43,
dot_tA_n15_v4_s71.png,A,15,4,22336.7,objects,1,13,0.57,
dot_tA_n15_v4_s71.png,A,15,4,22336.7,objects,2,13,2.1,
dot_tA_n15_v4_s71.png,A,15,4,22336.7,objects,3,13,0.74,
dot_tA_n15_v4_s71.png,A,15,4,22336.7,objects,4,,0.72,
dot_tA_n15_v5_s71.png,A,15,5,25666.8,objects,0,14,0.65,
dot_tA_n15_v5_s71.png,A,15,5,25666.8,objects,1,14,1.74,
dot_tA_n15_v5_s71.png,A,15,5,25666.8,objects,2,,0.62,
dot_tA_n15_v5_s71.png,A,15,5,25666.8,objects,3,13,0.88,
dot_tA_n15_v5_s71.png,A,15,5,25666.8,objects,4,,0.65,
dot_tA_n15_v6_s71.png,A,15,6,16801.2,objects,0,13,1.33,
dot_tA_n15_v6_s71.png,A,15,6,16801.2,objects,1,12,1.31,
dot_tA_n15_v6_s71.png,A,15,6,16801.2,objects,2,12,0.64,
dot_tA_n15_v6_s71.png,A,15,6,16801.2,objects,3,11,3.94,
dot_tA_n15_v6_s71.png,A,15,6,16801.2,objects,4,10,3.52,
dot_tA_n15_v7_s71.png,A,15,7,24809.2,objects,0,15,0.56,
dot_tA_n15_v7_s71.png,A,15,7,24809.2,objects,1,14,0.65,
dot_tA_n15_v7_s71.png,A,15,7,24809.2,objects,2,17,3.63,
dot_tA_n15_v7_s71.png,A,15,7,24809.2,objects,3,14,2.44,
dot_tA_n15_v7_s71.png,A,15,7,24809.2,objects,4,18,0.59,
dot_tA_n15_v8_s71.png,A,15,8,22104.2,objects,0,14,0.61,
dot_tA_n15_v8_s71.png,A,15,8,22104.2,objects,1,17,1.31,
dot_tA_n15_v8_s71.png,A,15,8,22104.2,objects,2,15,1.35,
dot_tA_n15_v8_s71.png,A,15,8,22104.2,objects,3,4,8.24,
dot_tA_n15_v8_s71.png,A,15,8,22104.2,objects,4,,0.75,
dot_tA_n15_v9_s71.png,A,15,9,21871.8,objects,0,16,0.57,
dot_tA_n15_v9_s71.png,A,15,9,21871.8,objects,1,14,0.61,
dot_tA_n15_v9_s71.png,A,15,9,21871.8,objects,2,16,0.54,
dot_tA_n15_v9_s71.png,A,15,9,21871.8,objects,3,14,0.55,
dot_tA_n15_v9_s71.png,A,15,9,21871.8,objects,4,18,5.1,
dot_tA_n20_v0_s71.png,A,20,0,22559.8,objects,0,10,2.79,
dot_tA_n20_v0_s71.png,A,20,0,22559.8,objects,1,20,2.46,
dot_tA_n20_v0_s71.png,A,20,0,22559.8,objects,2,19,1.91,
dot_tA_n20_v0_s71.png,A,20,0,22559.8,objects,3,16,0.91,
dot_tA_n20_v0_s71.png,A,20,0,22559.8,objects,4,,0.95,
dot_tA_n20_v1_s71.png,A,20,1,20982.7,objects,0,116,8.67,
dot_tA_n20_v1_s71.png,A,20,1,20982.7,objects,1,18,0.54,
dot_tA_n20_v1_s71.png,A,20,1,20982.7,objects,2,18,0.51,
dot_tA_n20_v1_s71.png,A,20,1,20982.7,objects,3,20,0.53,
dot_tA_n20_v1_s71.png,A,20,1,20982.7,objects,4,,0.85,
dot_tA_n20_v2_s71.png,A,20,2,21450.8,objects,0,16,4.15,
dot_tA_n20_v2_s71.png,A,20,2,21450.8,objects,1,20,1.8,
dot_tA_n20_v2_s71.png,A,20,2,21450.8,objects,2,28,3.44,
dot_tA_n20_v2_s71.png,A,20,2,21450.8,objects,3,,0.6,
dot_tA_n20_v2_s71.png,A,20,2,21450.8,objects,4,20,0.58,
dot_tA_n20_v3_s71.png,A,20,3,19072.6,objects,0,30,1.88,
dot_tA_n20_v3_s71.png,A,20,3,19072.6,objects,1,23,0.79,
dot_tA_n20_v3_s71.png,A,20,3,19072.6,objects,2,20,0.52,
dot_tA_n20_v3_s71.png,A,20,3,19072.6,objects,3,24,0.57,
dot_tA_n20_v3_s71.png,A,20,3,19072.6,objects,4,20,1.15,
dot_tA_n20_v4_s71.png,A,20,4,23115.8,objects,0,,1.06,
dot_tA_n20_v4_s71.png,A,20,4,23115.8,objects,1,9,4.74,
dot_tA_n20_v4_s71.png,A,20,4,23115.8,objects,2,18,2.91,
dot_tA_n20_v4_s71.png,A,20,4,23115.8,objects,3,18,0.64,
dot_tA_n20_v4_s71.png,A,20,4,23115.8,objects,4,,0.93,
dot_tA_n20_v5_s71.png,A,20,5,22515.8,objects,0,17,0.77,
dot_tA_n20_v5_s71.png,A,20,5,22515.8,objects,1,17,0.71,
dot_tA_n20_v5_s71.png,A,20,5,22515.8,objects,2,18,2.61,
dot_tA_n20_v5_s71.png,A,20,5,22515.8,objects,3,19,0.8,
dot_tA_n20_v5_s71.png,A,20,5,22515.8,objects,4,17,1.18,
dot_tA_n20_v6_s71.png,A,20,6,30250.4,objects,0,17,0.66,
dot_tA_n20_v6_s71.png,A,20,6,30250.4,objects,1,5,2.93,
dot_tA_n20_v6_s71.png,A,20,6,30250.4,objects,2,17,0.59,
dot_tA_n20_v6_s71.png,A,20,6,30250.4,objects,3,,0.59,
dot_tA_n20_v6_s71.png,A,20,6,30250.4,objects,4,20,0.67,
dot_tA_n20_v7_s71.png,A,20,7,23599.6,objects,0,3,1.08,
dot_tA_n20_v7_s71.png,A,20,7,23599.6,objects,1,37,2.82,
dot_tA_n20_v7_s71.png,A,20,7,23599.6,objects,2,5,8.71,
dot_tA_n20_v7_s71.png,A,20,7,23599.6,objects,3,,0.78,
dot_tA_n20_v7_s71.png,A,20,7,23599.6,objects,4,,0.8,
dot_tA_n20_v8_s71.png,A,20,8,25830.2,objects,0,19,3.51,
dot_tA_n20_v8_s71.png,A,20,8,25830.2,objects,1,20,1.12,
dot_tA_n20_v8_s71.png,A,20,8,25830.2,objects,2,18,4.22,
dot_tA_n20_v8_s71.png,A,20,8,25830.2,objects,3,,0.71,
dot_tA_n20_v8_s71.png,A,20,8,25830.2,objects,4,19,1.39,
dot_tA_n20_v9_s71.png,A,20,9,20103.1,objects,0,18,0.62,
dot_tA_n20_v9_s71.png,A,20,9,20103.1,objects,1,17,3.39,
dot_tA_n20_v9_s71.png,A,20,9,20103.1,objects,2,19,1.4,
dot_tA_n20_v9_s71.png,A,20,9,20103.1,objects,3,,1.03,
dot_tA_n20_v9_s71.png,A,20,9,20103.1,objects,4,17,1.25,
dot_tA_n25_v0_s71.png,A,25,0,23097.0,objects,0,21,3.01,
dot_tA_n25_v0_s71.png,A,25,0,23097.0,objects,1,,3.99,
dot_tA_n25_v0_s71.png,A,25,0,23097.0,objects,2,23,0.53,
dot_tA_n25_v0_s71.png,A,25,0,23097.0,objects,3,16,8.31,
dot_tA_n25_v0_s71.png,A,25,0,23097.0,objects,4,,0.65,
dot_tA_n25_v1_s71.png,A,25,1,22531.5,objects,0,,1.06,
dot_tA_n25_v1_s71.png,A,25,1,22531.5,objects,1,10,1.57,
dot_tA_n25_v1_s71.png,A,25,1,22531.5,objects,2,,2.88,
dot_tA_n25_v1_s71.png,A,25,1,22531.5,objects,3,20,0.55,
dot_tA_n25_v1_s71.png,A,25,1,22531.5,objects,4,21,0.94,
dot_tA_n25_v2_s71.png,A,25,2,23565.1,objects,0,22,0.67,
dot_tA_n25_v2_s71.png,A,25,2,23565.1,objects,1,22,1.45,
dot_tA_n25_v2_s71.png,A,25,2,23565.1,objects,2,21,5.4,
dot_tA_n25_v2_s71.png,A,25,2,23565.1,objects,3,28,3.56,
dot_tA_n25_v2_s71.png,A,25,2,23565.1,objects,4,14,0.37,
dot_tA_n25_v3_s71.png,A,25,3,24476.1,objects,0,2,5.35,
dot_tA_n25_v3_s71.png,A,25,3,24476.1,objects,1,24,0.66,
dot_tA_n25_v3_s71.png,A,25,3,24476.1,objects,2,27,0.5,
dot_tA_n25_v3_s71.png,A,25,3,24476.1,objects,3,34,8.57,
dot_tA_n25_v3_s71.png,A,25,3,24476.1,objects,4,30,0.93,
dot_tA_n25_v4_s71.png,A,25,4,26025.0,objects,0,,0.56,
dot_tA_n25_v4_s71.png,A,25,4,26025.0,objects,1,20,0.75,
dot_tA_n25_v4_s71.png,A,25,4,26025.0,objects,2,26,0.94,
dot_tA_n25_v4_s71.png,A,25,4,26025.0,objects,3,,0.6,
dot_tA_n25_v4_s71.png,A,25,4,26025.0,objects,4,19,1.35,
dot_tA_n25_v5_s71.png,A,25,5,21444.5,objects,0,24,1.81,
dot_tA_n25_v5_s71.png,A,25,5,21444.5,objects,1,23,3.56,
dot_tA_n25_v5_s71.png,A,25,5,21444.5,objects,2,,1.11,
dot_tA_n25_v5_s71.png,A,25,5,21444.5,objects,3,22,0.63,
dot_tA_n25_v5_s71.png,A,25,5,21444.5,objects,4,14,1.09,
dot_tA_n25_v6_s71.png,A,25,6,21353.4,objects,0,11,2.02,
dot_tA_n25_v6_s71.png,A,25,6,21353.4,objects,1,26,2.28,
dot_tA_n25_v6_s71.png,A,25,6,21353.4,objects,2,24,0.91,
dot_tA_n25_v6_s71.png,A,25,6,21353.4,objects,3,23,3.28,
dot_tA_n25_v6_s71.png,A,25,6,21353.4,objects,4,15,4.35,
dot_tA_n25_v7_s71.png,A,25,7,16713.3,objects,0,24,0.91,
dot_tA_n25_v7_s71.png,A,25,7,16713.3,objects,1,24,1.03,
dot_tA_n25_v7_s71.png,A,25,7,16713.3,objects,2,21,0.73,
dot_tA_n25_v7_s71.png,A,25,7,16713.3,objects,3,21,1.9,
dot_tA_n25_v7_s71.png,A,25,7,16713.3,objects,4,24,0.56,
dot_tA_n25_v8_s71.png,A,25,8,17658.9,objects,0,26,0.61,
dot_tA_n25_v8_s71.png,A,25,8,17658.9,objects,1,,1.68,
dot_tA_n25_v8_s71.png,A,25,8,17658.9,objects,2,27,0.77,
dot_tA_n25_v8_s71.png,A,25,8,17658.9,objects,3,28,1.37,
dot_tA_n25_v8_s71.png,A,25,8,17658.9,objects,4,2,2.2,
dot_tA_n25_v9_s71.png,A,25,9,24721.2,objects,0,18,0.81,
dot_tA_n25_v9_s71.png,A,25,9,24721.2,objects,1,24,0.56,
dot_tA_n25_v9_s71.png,A,25,9,24721.2,objects,2,25,0.61,
dot_tA_n25_v9_s71.png,A,25,9,24721.2,objects,3,25,0.56,
dot_tA_n25_v9_s71.png,A,25,9,24721.2,objects,4,24,8.59,
dot_tA_n30_v0_s71.png,A,30,0,22610.0,objects,0,24,1.12,
dot_tA_n30_v0_s71.png,A,30,0,22610.0,objects,1,29,0.8,
dot_tA_n30_v0_s71.png,A,30,0,22610.0,objects,2,,1.69,
